정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB124000348,상일초등학교,37.5464167,127.1716167,2025-10-31,25722,11,서울특별시,경기BIS
GGB124000354,둔촌동역3번출구,37.5274167,127.1358167,2025-10-31,25728,11,서울특별시,경기BIS
GGB124000356,상일초등학교,37.5460167,127.1720667,2025-10-31,25709,11,서울특별시,경기BIS
GGB124000357,강동역(중),37.5359,127.1325,2025-10-31,25011,11,서울특별시,경기BIS
GGB124000358,길동사거리.강동세무서(중),37.5346,127.13665,2025-10-31,25009,11,서울특별시,경기BIS
GGB124000359,길동주민센터.둔촌2동주민센터(중),37.5342833,127.1428833,2025-10-31,25007,11,서울특별시,경기BIS
GGB124000360,강동자이.프라자아파트(중),37.53675,127.1488333,2025-10-31,25005,11,서울특별시,경기BIS
GGB124000361,상일초교(중),37.5461,127.1712667,2025-10-31,25001,11,서울특별시,경기BIS
GGB124000362,상일초교(중),37.5457333,127.1707333,2025-10-31,25002,11,서울특별시,경기BIS
GGB124000363,강동자이.프라자아파트(중),37.53625,127.1479,2025-10-31,25006,11,서울특별시,경기BIS
GGB124000364,길동주민센터.둔촌2동주민센터(중),37.53395,127.1423167,2025-10-31,25008,11,서울특별시,경기BIS
GGB124000365,길동사거리.강동세무서(중),37.53465,127.1360833,2025-10-31,25010,11,서울특별시,경기BIS
GGB124000366,강동역(중),37.5360667,127.1316,2025-10-31,25012,11,서울특별시,경기BIS
GGB124000367,강일역.고덕리엔파크3단지.2단지,37.55705,127.1726667,2025-10-31,25343,11,서울특별시,경기BIS
GGB124000368,강일역.고덕리엔파크2단지.3단지,37.5572833,127.1736833,2025-10-31,25342,11,서울특별시,경기BIS
GGB124000369,초이동(중),37.5420833,127.1615333,2025-10-31,25003,11,서울특별시,경기BIS
GGB124000370,초이동(중),37.54185,127.1611833,2025-10-31,25004,11,서울특별시,경기BIS
GGB124000405,굽은다리역구민회관.강동홈플러스,37.5454167,127.1426667,2025-10-31,25348,11,서울특별시,경기BIS
GGB124000406,굽은다리역구민회관.강동홈플러스,37.54565,127.1431167,2025-10-31,25349,11,서울특별시,경기BIS
GGB124000424,고현초등학교.고덕숲아이파크,37.5537,127.1650667,2025-10-31,25368,11,서울특별시,경기BIS
GGB124000425,고현초등학교.고덕센트럴아이파크,37.5530333,127.1653,2025-10-31,25367,11,서울특별시,경기BIS
GGB124000426,고덕숲.고덕센트럴아이파크,37.5514333,127.16515,2025-10-31,25366,11,서울특별시,경기BIS
GGB124000427,고덕센트럴.고덕숲아이파크,37.551,127.1653667,2025-10-31,25365,11,서울특별시,경기BIS
GGB124000429,강일리버파크6단지,37.5640833,127.1754333,2025-10-31,25317,11,서울특별시,경기BIS
GGB124000433,고덕한양아파트,37.5491,127.1555167,2025-10-31,25603,11,서울특별시,경기BIS
GGB124000434,강동농협,37.5484333,127.1358833,2025-10-31,25651,11,서울특별시,경기BIS
GGB124000437,미사강변18단지.강일리버10단지,37.56,127.1817667,2025-10-31,25200,11,서울특별시,경기BIS
GGB124000438,윤슬중학교.강솔초등학교,37.5619833,127.1813,2025-10-31,25201,11,서울특별시,경기BIS
GGB124000440,미사강변17단지.강일리버7단지,37.56425,127.1801333,2025-10-31,25203,11,서울특별시,경기BIS
GGB124000444,둔촌습지앞,37.52165,127.1455167,2025-10-31,25316,11,서울특별시,경기BIS
GGB124000445,중앙보훈병원역2번출구,37.5296333,127.1487333,2025-10-31,25330,11,서울특별시,경기BIS
GGB124000446,중앙보훈병원역3번출구,37.5290833,127.1488167,2025-10-31,25331,11,서울특별시,경기BIS
GGB124000447,상일파출소.고덕아르테온,37.5553167,127.1657667,2025-10-31,25338,11,서울특별시,경기BIS
GGB124000448,상일동산.롯데캐슬베네루체,37.5498667,127.1652167,2025-10-31,25113,11,서울특별시,경기BIS
GGB124000449,상일근린공원,37.5474333,127.1670167,2025-10-31,25115,11,서울특별시,경기BIS
GGB124000450,상일근린공원,37.5474667,127.1672167,2025-10-31,25116,11,서울특별시,경기BIS
GGB124000451,상일동산.롯데캐슬베네루체,37.5497,127.1654833,2025-10-31,25114,11,서울특별시,경기BIS
GGB124000453,천호역(중),37.5376667,127.1267833,2025-10-31,25013,11,서울특별시,경기BIS
GGB124000454,천호역(중),37.5379167,127.1256167,2025-10-31,25014,11,서울특별시,경기BIS
GGB124000456,강동리버스트6.7단지,37.5708,127.1719833,2025-10-31,25376,11,서울특별시,경기BIS
GGB124000457,강동리버스트7.6단지,37.5704833,127.1721833,2025-10-31,25375,11,서울특별시,경기BIS
GGB124000458,강동리버스트상가,37.5720167,127.17365,2025-10-31,25377,11,서울특별시,경기BIS
GGB124000459,강동리버스트상가,37.5724333,127.1746833,2025-10-31,25378,11,서울특별시,경기BIS
GGB124000460,강동리버스트8단지,37.5729167,127.1769167,2025-10-31,25379,11,서울특별시,경기BIS
GGB124000461,강일역3번출구,37.55755,127.1766167,2025-10-31,25381,11,서울특별시,경기BIS
GGB124000462,강일리버5단지.미사강변루나리움,37.5674833,127.1791667,2025-10-31,25202,11,서울특별시,경기BIS
GGB124000463,강동리엔파크13.14단지,37.55145,127.1815333,2025-10-31,25387,11,서울특별시,경기BIS
GGB124000464,강동리엔파크13.14단지,37.5513833,127.1814,2025-10-31,25386,11,서울특별시,경기BIS
GGB124000465,강동리엔파크11단지,37.5534833,127.1799,2025-10-31,25385,11,서울특별시,경기BIS
GGB124000466,강동리엔파크11단지,37.5535167,127.1796333,2025-10-31,25384,11,서울특별시,경기BIS
GGB124000467,강동리엔파크9단지,37.556,127.1794167,2025-10-31,25382,11,서울특별시,경기BIS
GGB124000468,강동리엔파크9단지,37.5560667,127.1797,2025-10-31,25383,11,서울특별시,경기BIS
GGB124000469,강일역2번출구,37.5579167,127.17725,2025-10-31,25388,11,서울특별시,경기BIS
GGB124000470,신암중.선사고,37.5566,127.1345667,2025-10-31,25206,11,서울특별시,경기BIS
GGB124000471,신암중.선사고,37.5565833,127.133,2025-10-31,25207,11,서울특별시,경기BIS
GGB124000472,암사역사공원역1번출구,37.55735,127.1387,2025-10-31,25208,11,서울특별시,경기BIS
GGB124000473,암사역사공원역3번출구,37.55715,127.1371833,2025-10-31,25209,11,서울특별시,경기BIS
GGB124000474,강동롯데캐슬퍼스트,37.55845,127.14305,2025-10-31,25268,11,서울특별시,경기BIS
GGB124000475,강동롯데캐슬퍼스트,37.5586333,127.1430167,2025-10-31,25269,11,서울특별시,경기BIS
GGB124000476,래미안힐스테이트고덕,37.5618167,127.1503667,2025-10-31,25270,11,서울특별시,경기BIS
GGB124000477,래미안힐스테이트고덕,37.5621,127.1514333,2025-10-31,25271,11,서울특별시,경기BIS
GGB124000478,샘터근린공원교차로,37.5622833,127.154,2025-10-31,25272,11,서울특별시,경기BIS
GGB124000479,샘터근린공원교차로,37.5624167,127.1538833,2025-10-31,25273,11,서울특별시,경기BIS
GGB124000480,고덕풍경채어바니티,37.5622833,127.1685833,2025-10-31,25274,11,서울특별시,경기BIS
GGB124000481,고덕풍경채어바니티,37.5624,127.1695333,2025-10-31,25275,11,서울특별시,경기BIS
GGB124000496,지식산업센터,37.5657833,127.15935,2025-10-31,0,11,서울특별시,경기BIS
GGB124000501,강동아이파크더리버,37.5660167,127.1579,2025-10-31,25294,11,서울특별시,경기BIS
GGB124000502,강동아이파크더리버,37.5656833,127.1576333,2025-10-31,25301,11,서울특별시,경기BIS
GGB124900057,강일리버파크1단지정문,37.5681333,127.1728333,2025-10-31,25753,11,서울특별시,경기BIS
GGB124900138,지식산업센터,37.5653667,127.1599,2025-10-31,25610,11,서울특별시,경기BIS
GGB116000609,개봉역,37.4935167,126.8570167,2025-10-31,17243,11,서울특별시,경기BIS
GGB116000612,개봉고가,37.4936333,126.8557,2025-10-31,17246,11,서울특별시,경기BIS
GGB116000619,두암빌라,37.4951667,126.8256333,2025-10-31,17150,11,서울특별시,경기BIS
GGB116000620,경북슈퍼마켓,37.4882,126.85685,2025-10-31,17515,11,서울특별시,경기BIS
GGB116000621,쌍용구로정비사업소,37.4987667,126.8826167,2025-10-31,17222,11,서울특별시,경기BIS
GGB116000622,우리유엔미아파트,37.4971,126.88265,2025-10-31,17221,11,서울특별시,경기BIS
GGB116000624,원각사입구,37.5005333,126.8295333,2025-10-31,17400,11,서울특별시,경기BIS
GGB116000627,항동우남퍼스트빌,37.4768,126.8188333,2025-10-31,17160,11,서울특별시,경기BIS
GGB116000628,푸른수목원,37.4814167,126.8243333,2025-10-31,17361,11,서울특별시,경기BIS
GGB116000629,항동복합행정센터,37.47955,126.82195,2025-10-31,17362,11,서울특별시,경기BIS
GGB116000630,푸른수목원,37.4812167,126.82455,2025-10-31,17363,11,서울특별시,경기BIS
GGB116000631,항동복합행정센터,37.4793667,126.8221833,2025-10-31,17364,11,서울특별시,경기BIS
GGB116000633,항동하버라인3단지,37.4788,126.8229,2025-10-31,17359,11,서울특별시,경기BIS
GGB116000634,항동하버라인3단지,37.4790167,126.8230667,2025-10-31,17360,11,서울특별시,경기BIS
GGB116000635,디지털단지오거리,37.48,126.8887833,2025-10-31,17389,11,서울특별시,경기BIS
GGB116000636,디지털단지오거리.가산파출소,37.4796167,126.8887167,2025-10-31,18151,11,서울특별시,경기BIS
GGB116000637,항동하버라인2단지,37.4813,126.8217,2025-10-31,17371,11,서울특별시,경기BIS
GGB116000638,항동중흥S클래스,37.4810667,126.8215833,2025-10-31,17370,11,서울특별시,경기BIS
GGB116000640,별장쉐르빌앞,37.4872167,126.8332833,2025-10-31,17804,11,서울특별시,경기BIS
GGB116000645,구로SKV1지식산업센터,37.4775333,126.8173667,2025-10-31,17161,11,서울특별시,경기BIS
GGB116000648,가리봉파출소,37.4792167,126.89175,2025-10-31,17249,11,서울특별시,경기BIS
GGB116000649,구로SKV1.제일풍경채포레스트,37.47755,126.81695,2025-10-31,17162,11,서울특별시,경기BIS
GGB116506850,수궁동양지연립,37.4953833,126.8172833,2025-10-31,85181,11,서울특별시,경기BIS
GGB116506860,수궁동양지연립,37.4954167,126.8172167,2025-10-31,85182,11,서울특별시,경기BIS
GGB116506870,수궁동.샘마트앞,37.4928833,126.8191833,2025-10-31,85183,11,서울특별시,경기BIS
GGB116506880,수궁동.샘마트앞,37.49305,126.8191833,2025-10-31,85184,11,서울특별시,경기BIS
GGB116506900,온수역환승센터,37.49205,126.8215833,2025-10-31,85186,11,서울특별시,경기BIS
GGB116900006,유한공고.성공회대앞,37.4889333,126.8245667,2025-10-31,17682,11,서울특별시,경기BIS
GGB116900018,현대2차APT,37.4919333,126.8605167,2025-10-31,17591,11,서울특별시,경기BIS
GGB116900027,현대IPARK정문,37.4911,126.8609,2025-10-31,17580,11,서울특별시,경기BIS
GGB116900033,현대IPARK후문,37.4889667,126.8600833,2025-10-31,17570,11,서울특별시,경기BIS
GGB116900041,철산교앞,37.48815,126.8594,2025-10-31,17560,11,서울특별시,경기BIS
GGB116900068,구로2동지하차도입구,37.4902,126.8812,2025-10-31,17526,11,서울특별시,경기BIS
GGB116900082,구로고대병원정문,37.4924,126.8835,2025-10-31,17507,11,서울특별시,경기BIS
GGB116900094,대림역4번출구,37.4944,126.8940833,2025-10-31,17474,11,서울특별시,경기BIS
GGB116900101,국민은행.구로구민회관.구로아트밸리,37.4958667,126.8896833,2025-10-31,17489,11,서울특별시,경기BIS
GGB116900111,천왕이펜하우스6단지,37.4793167,126.8407833,2025-10-31,17985,11,서울특별시,경기BIS
GGB116900112,천왕이펜하우스4단지,37.4809833,126.8387,2025-10-31,17984,11,서울특별시,경기BIS
GGB116900113,천왕역2번출구,37.48645,126.8384833,2025-10-31,17982,11,서울특별시,경기BIS
GGB116900160,구로고대병원후문,37.4935167,126.88565,2025-10-31,17910,11,서울특별시,경기BIS
GGB116900162,남부주유소,37.4819167,126.8464167,2025-10-31,17908,11,서울특별시,경기BIS
GGB116900165,대우자동차정비소,37.4915833,126.8821333,2025-10-31,17904,11,서울특별시,경기BIS
GGB116900166,영화APT,37.4823333,126.8485833,2025-10-31,17902,11,서울특별시,경기BIS
GGB116900170,구로시장.남구로시장입구,37.4902167,126.88155,2025-10-31,17888,11,서울특별시,경기BIS
GGB116900171,대상APT,37.4819667,126.8500167,2025-10-31,17887,11,서울특별시,경기BIS
GGB116900174,동삼빌라,37.48725,126.8239833,2025-10-31,17846,11,서울특별시,경기BIS
GGB116900178,개명초교,37.4823333,126.8526833,2025-10-31,17807,11,서울특별시,경기BIS
GGB116900186,한진APT후문,37.48385,126.8539333,2025-10-31,17749,11,서울특별시,경기BIS
GGB116900196,대원카센터,37.4851667,126.8546167,2025-10-31,17739,11,서울특별시,경기BIS
GGB116900202,개봉교입구,37.486,126.8561667,2025-10-31,17730,11,서울특별시,경기BIS
GGB116900208,그린빌라정문,37.48595,126.8233833,2025-10-31,17367,11,서울특별시,경기BIS
GGB116900219,구로시장.남구로시장입구,37.4908167,126.8838833,2025-10-31,17958,11,서울특별시,경기BIS
GGB116900235,경북슈퍼마켓,37.4880833,126.8568167,2025-10-31,17552,11,서울특별시,경기BIS
GGB116900242,천왕역3번출구,37.4871667,126.83865,2025-10-31,17473,11,서울특별시,경기BIS
GGB116900246,그린빌라정문,37.4859,126.82345,2025-10-31,17468,11,서울특별시,경기BIS
GGB116900249,천왕이펜하우스5단지입구,37.4793833,126.8421833,2025-10-31,17961,11,서울특별시,경기BIS
GGB116900250,천왕이펜하우스3단지입구,37.48275,126.8384333,2025-10-31,17975,11,서울특별시,경기BIS
GGB116900251,천왕역,37.4863167,126.83865,2025-10-31,17903,11,서울특별시,경기BIS
GGB116900252,천왕이펜하우스3단지입구,37.4822667,126.8381833,2025-10-31,17848,11,서울특별시,경기BIS
GGB116900274,연지타운2단지,37.48205,126.8448167,2025-10-31,17650,11,서울특별시,경기BIS
GGB116900275,연지타운2단지,37.4821,126.8452333,2025-10-31,17651,11,서울특별시,경기BIS
GGB116900276,천왕역4번출구,37.48595,126.8394333,2025-10-31,17202,11,서울특별시,경기BIS
GGB116900281,개봉역.림괄아파트,37.4938,126.8587333,2025-10-31,17504,11,서울특별시,경기BIS
GGB116900305,한국건설생활환경시험연구원,37.4833333,126.8801667,2025-10-31,18798,11,서울특별시,경기BIS
GGB116900306,항동우남퍼스트빌,37.4766333,126.8191,2025-10-31,17151,11,서울특별시,경기BIS
GGB117000001,문성초등학교(중),37.4753833,126.8986167,2025-10-31,18001,11,서울특별시,경기BIS
GGB117000002,문성초등학교(중),37.4739667,126.8983833,2025-10-31,18002,11,서울특별시,경기BIS
GGB117000003,금천우체국(중),37.46905,126.8979833,2025-10-31,18003,11,서울특별시,경기BIS
GGB117000004,금천우체국(중),37.4700667,126.8980167,2025-10-31,18004,11,서울특별시,경기BIS
GGB117000005,말미고개.금천소방서(중),37.464,126.8975,2025-10-31,18005,11,서울특별시,경기BIS
GGB117000006,말미고개.금천소방서(중),37.46475,126.8975,2025-10-31,18006,11,서울특별시,경기BIS
GGB117000007,금천구청.금천경찰서(중),37.4592,126.8988667,2025-10-31,18007,11,서울특별시,경기BIS
GGB117000008,금천구청.금천경찰서(중),37.45775,126.8993333,2025-10-31,18008,11,서울특별시,경기BIS
GGB117000009,시흥사거리(중),37.4524167,126.9014667,2025-10-31,18009,11,서울특별시,경기BIS
GGB117000010,시흥사거리(중),37.4530833,126.9011167,2025-10-31,18010,11,서울특별시,경기BIS
GGB117000011,박미삼거리.국립전통예술중고(중),37.448,126.9031667,2025-10-31,18011,11,서울특별시,경기BIS
GGB117000012,박미삼거리.국립전통예술중고(중),37.4489833,126.9027167,2025-10-31,18012,11,서울특별시,경기BIS
GGB117000013,시흥유통센터(중),37.44015,126.9033667,2025-10-31,18013,11,서울특별시,경기BIS
GGB117000014,시흥유통센터(중),37.4408833,126.9033833,2025-10-31,18014,11,서울특별시,경기BIS
GGB122000317,래미안포레아파트,37.4752333,127.1065167,2025-10-31,23424,11,서울특별시,경기BIS
GGB122000318,쟁골마을,37.4821167,127.1049333,2025-10-31,23425,11,서울특별시,경기BIS
GGB122000319,쟁골마을,37.4827833,127.1043667,2025-10-31,23426,11,서울특별시,경기BIS
GGB122000320,래미안포레아파트,37.4750667,127.1062333,2025-10-31,23427,11,서울특별시,경기BIS
GGB122000321,방죽마을,37.4722667,127.1069333,2025-10-31,23428,11,서울특별시,경기BIS
GGB122000322,압구정역3번출구,37.52605,127.0287,2025-10-31,23429,11,서울특별시,경기BIS
GGB122000323,국민은행압구정종합금융센터,37.52355,127.0284833,2025-10-31,23430,11,서울특별시,경기BIS
GGB122000325,영동고교앞,37.5214833,127.0398333,2025-10-31,23432,11,서울특별시,경기BIS
GGB122000330,삼성역3번출구,37.50715,127.0637333,2025-10-31,23438,11,서울특별시,경기BIS
GGB122000337,일원동한솔아파트,37.4825167,127.0795667,2025-10-31,23449,11,서울특별시,경기BIS
GGB122000338,시립수서청소년센터,37.4839333,127.08945,2025-10-31,23450,11,서울특별시,경기BIS
GGB122000342,그랑프리백화점,37.49005,127.0554833,2025-10-31,23456,11,서울특별시,경기BIS
